confounds_tsv	confounds_sha256	subject	session	task	run	run_label	acq	dir	preproc_bold_candidates_n	brain_mask_candidates_n	bold_json_candidates_n	preproc_bold	brain_mask	bold_json	n_vols_confounds	fd_valid_n	fd_mean	fd_median	fd_p95	fd_max	pct_fd_gt_0p2	pct_fd_gt_0p5	pct_fd_gt_1p0	n_fd_gt_0p2	n_fd_gt_0p5	n_fd_gt_1p0	dvars_column_used	dvars_valid_n	dvars_mean	dvars_median	dvars_p95	dvars_max	n_motion6_cols	n_motion24_cols_present	n_cosine_cols	n_acompcor_cols	n_motion_outlier_cols	n_nonsteady_cols	n_global_signal_cols	n_wm_csf_cols	motion_outliers_n_cols	motion_outliers_n_sum	motion_outlier_volumes_n	motion_outlier_volumes_pct	nonsteady_outliers_n_cols	nonsteady_outliers_n_sum	nonsteady_volumes_n	nonsteady_volumes_pct	n_acompcor_assumed_for_dof	estimated_nuisance_cols_for_dof	estimated_dof_after_nuisance	n_vols_nifti	tr_from_bold_json	motion_flag	nuisance_burden_flag	file_flag	analysis_decision	decision_reason	keep_main	sensitivity_exclude_candidate
<PROJECT_ROOT>/derivatives/fmriprep/sub-06/func/sub-06_task-heatpainwithregulationandratings_run-03_desc-confounds_timeseries.tsv	060e88da958008a925b51fb00a06822545043ae9e30fbf72adbbb8f8a637e57b	sub-06		heatpainwithregulationandratings	3	run-03			1	2	1	<PROJECT_ROOT>/derivatives/fmriprep/sub-06/func/sub-06_task-heatpainwithregulationandratings_run-03_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-06/func/sub-06_task-heatpainwithregulationandratings_run-03_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-06/func/sub-06_task-heatpainwithregulationandratings_run-03_space-MNI152NLin2009cAsym_desc-preproc_bold.json	191	190	0.2288872961586764	0.21040988529987276	0.43028294835790304	1.9288080117373287	55.78947368421052	2.1052631578947367	0.5263157894736842	106	4	1	std_dvars	190	1.268325994736842	1.0597085	2.8564310499999994	4.33174	6	24	4	26	35	0	4	8	35	35	35	18.32460732984293	0	0	0	0.0	5	68	122	191	2.0	WARN_FD_MEAN	OK	OK	KEEP_WITH_WARNING	WARN_FD_MEAN,OK,OK	True	False
<PROJECT_ROOT>/derivatives/fmriprep/sub-06/func/sub-06_task-heatpainwithregulationandratings_run-07_desc-confounds_timeseries.tsv	6230c36f91d97b3d553ef665f9477e0e880b87b334bbc86c8edfb4e2934ff78f	sub-06		heatpainwithregulationandratings	7	run-07			1	2	1	<PROJECT_ROOT>/derivatives/fmriprep/sub-06/func/sub-06_task-heatpainwithregulationandratings_run-07_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-06/func/sub-06_task-heatpainwithregulationandratings_run-07_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-06/func/sub-06_task-heatpainwithregulationandratings_run-07_space-MNI152NLin2009cAsym_desc-preproc_bold.json	191	190	0.30031954883251716	0.2352228955422678	0.6377272845266202	2.959033308957887	64.21052631578948	6.315789473684211	2.1052631578947367	122	12	4	std_dvars	190	1.313974210526316	1.1545614999999998	2.3743581999999983	3.77416	6	24	4	26	49	0	4	8	49	49	49	25.654450261780106	0	0	0	0.0	5	82	108	191	2.0	BAD_FD_MEAN,WARN_FD_GT_0.5,WARN_FD_MAX	WARN_OUTLIER_BURDEN	OK	KEEP_FOR_MAIN_BUT_SENSITIVITY_EXCLUDE_CANDIDATE	BAD_FD_MEAN,WARN_FD_GT_0.5,WARN_FD_MAX,WARN_OUTLIER_BURDEN,OK	True	True
<PROJECT_ROOT>/derivatives/fmriprep/sub-07/func/sub-07_task-heatpainwithregulationandratings_run-03_desc-confounds_timeseries.tsv	23b48670492d708446642076244a0a12d02e8a770a9a61d19fb8eb860a2a7a25	sub-07		heatpainwithregulationandratings	3	run-03			1	2	1	<PROJECT_ROOT>/derivatives/fmriprep/sub-07/func/sub-07_task-heatpainwithregulationandratings_run-03_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-07/func/sub-07_task-heatpainwithregulationandratings_run-03_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-07/func/sub-07_task-heatpainwithregulationandratings_run-03_space-MNI152NLin2009cAsym_desc-preproc_bold.json	191	190	0.2047780051614206	0.14142988284060232	0.6169639431158095	1.5297198489115784	32.10526315789474	8.947368421052632	0.5263157894736842	61	17	1	std_dvars	190	1.3246268684210525	1.1041794999999999	3.04365765	3.61948	6	24	4	37	41	0	4	8	41	41	41	21.465968586387437	0	0	0	0.0	5	74	116	191	2.0	WARN_FD_MEAN,WARN_FD_GT_0.5	WARN_OUTLIER_BURDEN	OK	KEEP_WITH_WARNING	WARN_FD_MEAN,WARN_FD_GT_0.5,WARN_OUTLIER_BURDEN,OK	True	False
<PROJECT_ROOT>/derivatives/fmriprep/sub-07/func/sub-07_task-heatpainwithregulationandratings_run-07_desc-confounds_timeseries.tsv	a5173e2abf2377f29c7e70aec5f6c2ee7f4d7b7404072aea09627aeeae42a3ac	sub-07		heatpainwithregulationandratings	7	run-07			1	2	1	<PROJECT_ROOT>/derivatives/fmriprep/sub-07/func/sub-07_task-heatpainwithregulationandratings_run-07_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-07/func/sub-07_task-heatpainwithregulationandratings_run-07_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-07/func/sub-07_task-heatpainwithregulationandratings_run-07_space-MNI152NLin2009cAsym_desc-preproc_bold.json	191	190	0.21309361181120012	0.12352828311727955	0.6603637042550841	1.7803398076976429	27.368421052631582	8.421052631578947	3.1578947368421053	52	16	6	std_dvars	190	1.1218107789473684	0.9795035	1.9687606499999997	3.040883	6	24	4	34	26	0	4	8	26	26	26	13.612565445026178	0	0	0	0.0	5	59	131	191	2.0	WARN_FD_MEAN,WARN_FD_GT_0.5	OK	OK	KEEP_WITH_WARNING	WARN_FD_MEAN,WARN_FD_GT_0.5,OK,OK	True	False
<PROJECT_ROOT>/derivatives/fmriprep/sub-08/func/sub-08_task-heatpainwithregulationandratings_run-03_desc-confounds_timeseries.tsv	9c12bb84e4a30654e34d92808f078268f2d1e172bdb2eb3aa97de3cd2559c3ef	sub-08		heatpainwithregulationandratings	3	run-03			1	2	1	<PROJECT_ROOT>/derivatives/fmriprep/sub-08/func/sub-08_task-heatpainwithregulationandratings_run-03_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-08/func/sub-08_task-heatpainwithregulationandratings_run-03_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-08/func/sub-08_task-heatpainwithregulationandratings_run-03_space-MNI152NLin2009cAsym_desc-preproc_bold.json	191	190	0.07447176813273215	0.06530853905215314	0.14335625586129055	0.2082807294930176	1.0526315789473684	0.0	0.0	2	0	0	std_dvars	190	1.472394336842105	0.8684855	4.5276216499999995	4.881643	6	24	4	53	51	0	4	8	51	51	51	26.701570680628272	0	0	0	0.0	5	84	106	191	2.0	OK	WARN_OUTLIER_BURDEN	OK	KEEP_WITH_WARNING	OK,WARN_OUTLIER_BURDEN,OK	True	False
<PROJECT_ROOT>/derivatives/fmriprep/sub-08/func/sub-08_task-heatpainwithregulationandratings_run-07_desc-confounds_timeseries.tsv	f1806de6498262bac7f501cdd067272e7c85c12b05e65a927d53058be11ee84d	sub-08		heatpainwithregulationandratings	7	run-07			1	2	1	<PROJECT_ROOT>/derivatives/fmriprep/sub-08/func/sub-08_task-heatpainwithregulationandratings_run-07_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-08/func/sub-08_task-heatpainwithregulationandratings_run-07_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-08/func/sub-08_task-heatpainwithregulationandratings_run-07_space-MNI152NLin2009cAsym_desc-preproc_bold.json	191	190	0.08599173021831621	0.07626537566152325	0.17017099890890178	0.2825916059638765	3.1578947368421053	0.0	0.0	6	0	0	std_dvars	190	1.070552205263158	1.0321099999999999	1.3802658999999995	1.834133	6	24	4	53	5	0	4	8	5	5	5	2.6178010471204187	0	0	0	0.0	5	38	152	191	2.0	OK	OK	OK	KEEP	OK	True	False
<PROJECT_ROOT>/derivatives/fmriprep/sub-09/func/sub-09_task-heatpainwithregulationandratings_run-03_desc-confounds_timeseries.tsv	47589b0a0e4acf0524e8b32da6d8e526859903f20db79a46ae8a3fa000d8baf8	sub-09		heatpainwithregulationandratings	3	run-03			1	2	1	<PROJECT_ROOT>/derivatives/fmriprep/sub-09/func/sub-09_task-heatpainwithregulationandratings_run-03_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-09/func/sub-09_task-heatpainwithregulationandratings_run-03_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-09/func/sub-09_task-heatpainwithregulationandratings_run-03_space-MNI152NLin2009cAsym_desc-preproc_bold.json	191	190	0.13029911144691547	0.10140528519398109	0.3065330524339366	1.3400073775750705	12.105263157894736	1.5789473684210527	0.5263157894736842	23	3	1	std_dvars	190	1.2563508631578946	1.2309755	1.62420145	2.940109	6	24	4	48	21	0	4	8	21	21	21	10.99476439790576	0	0	0	0.0	5	54	136	191	2.0	OK	OK	OK	KEEP	OK	True	False
<PROJECT_ROOT>/derivatives/fmriprep/sub-09/func/sub-09_task-heatpainwithregulationandratings_run-07_desc-confounds_timeseries.tsv	6179a80ddecf1674675ccc42e0091b42d3d74ae957d8b6a2ad31db0a55e8c676	sub-09		heatpainwithregulationandratings	7	run-07			1	2	1	<PROJECT_ROOT>/derivatives/fmriprep/sub-09/func/sub-09_task-heatpainwithregulationandratings_run-07_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-09/func/sub-09_task-heatpainwithregulationandratings_run-07_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-09/func/sub-09_task-heatpainwithregulationandratings_run-07_space-MNI152NLin2009cAsym_desc-preproc_bold.json	191	190	0.17220516852485288	0.1038990841237875	0.5851515270779278	1.572653509620956	23.157894736842106	6.842105263157896	0.5263157894736842	44	13	1	std_dvars	190	1.4020983263157896	1.1721375	3.0112987499999995	3.780036	6	24	4	42	58	0	4	8	58	58	58	30.36649214659686	0	0	0	0.0	5	91	99	191	2.0	WARN_FD_GT_0.5	WARN_OUTLIER_BURDEN,WARN_LOW_ESTIMATED_DOF	OK	KEEP_FOR_MAIN_BUT_SENSITIVITY_EXCLUDE_CANDIDATE	WARN_FD_GT_0.5,WARN_OUTLIER_BURDEN,WARN_LOW_ESTIMATED_DOF,OK	True	True
<PROJECT_ROOT>/derivatives/fmriprep/sub-10/func/sub-10_task-heatpainwithregulationandratings_run-03_desc-confounds_timeseries.tsv	6f69343c9182e3184db3a858b137eb4dc9eedb623813457548b3107286fd766b	sub-10		heatpainwithregulationandratings	3	run-03			1	2	1	<PROJECT_ROOT>/derivatives/fmriprep/sub-10/func/sub-10_task-heatpainwithregulationandratings_run-03_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-10/func/sub-10_task-heatpainwithregulationandratings_run-03_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-10/func/sub-10_task-heatpainwithregulationandratings_run-03_space-MNI152NLin2009cAsym_desc-preproc_bold.json	191	190	0.41776888837166626	0.25632382954018207	1.411203168858114	4.64360478441404	67.36842105263158	12.105263157894736	6.842105263157896	128	23	13	std_dvars	190	1.2231302631578946	1.0390975	2.4034872999999974	4.414843	6	24	4	18	29	0	4	8	29	29	29	15.18324607329843	0	0	0	0.0	5	62	128	191	2.0	BAD_FD_MEAN,BAD_FD_GT_0.5,WARN_FD_MAX	OK	OK	KEEP_FOR_MAIN_BUT_SENSITIVITY_EXCLUDE_CANDIDATE	BAD_FD_MEAN,BAD_FD_GT_0.5,WARN_FD_MAX,OK,OK	True	True
<PROJECT_ROOT>/derivatives/fmriprep/sub-10/func/sub-10_task-heatpainwithregulationandratings_run-07_desc-confounds_timeseries.tsv	95ba9d022aa4d2da19951bdab6ed33a3da3e81ba04ed9a9b111c85de96350392	sub-10		heatpainwithregulationandratings	7	run-07			1	2	1	<PROJECT_ROOT>/derivatives/fmriprep/sub-10/func/sub-10_task-heatpainwithregulationandratings_run-07_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-10/func/sub-10_task-heatpainwithregulationandratings_run-07_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-10/func/sub-10_task-heatpainwithregulationandratings_run-07_space-MNI152NLin2009cAsym_desc-preproc_bold.json	191	190	0.3211266206259659	0.18922222413588247	1.1525327217100114	2.4945697232076496	46.8421052631579	16.842105263157894	5.7894736842105265	89	32	11	std_dvars	190	1.2616817421052633	1.031883	2.4525673	2.954762	6	24	4	36	51	0	4	8	51	51	51	26.701570680628272	0	0	0	0.0	5	84	106	191	2.0	BAD_FD_MEAN,BAD_FD_GT_0.5,WARN_FD_MAX	WARN_OUTLIER_BURDEN	OK	KEEP_FOR_MAIN_BUT_SENSITIVITY_EXCLUDE_CANDIDATE	BAD_FD_MEAN,BAD_FD_GT_0.5,WARN_FD_MAX,WARN_OUTLIER_BURDEN,OK	True	True
