subject	run	run_label	bold_smoothed	bold_unsmoothed	brain_mask	confounds_raw	analysis_decision	sensitivity_exclude_candidate	motion_flag	nuisance_burden_flag	file_flag	fd_mean	fd_max	pct_fd_gt_0p5	motion_outlier_volumes_pct	estimated_dof_after_nuisance_qc	n_vols	tr	events_run_duration_s	events_max_event_offset_s	events_min_event_onset_s	events_n_negative_onsets	events_n_events_after_run_plus_tolerance	events_timing_ok	n_trials_behavior	n_events_long	n_events_stim	events_long	events_stim	confounds_n_rows	confounds_n_cols	confounds_rank	confounds_condition_number	estimated_dof_after_confounds	estimated_dof_after_confounds_basic_task	confounds_rows_match_nvols	confounds_glm	confounds_glm_json	confound_strategy	confounds_include_cosine	confounds_n_acompcor	confounds_spike_mode	confounds_fd_spike_threshold	confounds_include_nonsteady	confounds_fd_spikes_used_n	confounds_fmriprep_spikes_available_n	confounds_fmriprep_spikes_used_n	confounds_nonsteady_used_n	pre_glm_flag	pre_glm_decision	status
sub-06	7	run-07	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-06/func/sub-06_task-heatpainwithregulationandratings_run-07_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-06/func/sub-06_task-heatpainwithregulationandratings_run-07_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-06/func/sub-06_task-heatpainwithregulationandratings_run-07_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-06/func/sub-06_task-heatpainwithregulationandratings_run-07_desc-confounds_timeseries.tsv	KEEP_FOR_MAIN_BUT_SENSITIVITY_EXCLUDE_CANDIDATE	True	BAD_FD_MEAN,WARN_FD_GT_0.5,WARN_FD_MAX	WARN_OUTLIER_BURDEN	OK	0.3003195488325171	2.959033308957887	6.315789473684211	25.654450261780102	108	191	2.0	382.0	375.502	10.217000000000098	0	0	True	10	20	10	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-06/run-07/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-06/run-07/events_stim.tsv	191	43	43	527.0937798771724	147	143	True	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-06/run-07/confounds_standard.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-06/run-07/confounds_standard.json	standard	False	5	fd05	0.5	True	12	49	0	0	OK	READY	OK
sub-06	9	run-09	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-06/func/sub-06_task-heatpainwithregulationandratings_run-09_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-06/func/sub-06_task-heatpainwithregulationandratings_run-09_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-06/func/sub-06_task-heatpainwithregulationandratings_run-09_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-06/func/sub-06_task-heatpainwithregulationandratings_run-09_desc-confounds_timeseries.tsv	KEEP_WITH_WARNING	False	WARN_FD_MEAN	WARN_OUTLIER_BURDEN	OK	0.2180267793918119	1.4878931369699857	2.8846153846153846	27.751196172248804	116	209	2.0	418.0	409.72400000000016	10.215999999999894	0	0	True	11	22	11	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-06/run-09/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-06/run-09/events_stim.tsv	209	37	37	158.57605395659485	171	167	True	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-06/run-09/confounds_standard.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-06/run-09/confounds_standard.json	standard	False	5	fd05	0.5	True	6	58	0	0	OK	READY	OK
sub-07	1	run-01	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-07/func/sub-07_task-heatpainwithregulationandratings_run-01_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-07/func/sub-07_task-heatpainwithregulationandratings_run-01_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-07/func/sub-07_task-heatpainwithregulationandratings_run-01_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-07/func/sub-07_task-heatpainwithregulationandratings_run-01_desc-confounds_timeseries.tsv	KEEP_WITH_WARNING	False	OK	WARN_OUTLIER_BURDEN	OK	0.1678626715341029	0.5603221666264644	0.9615384615384616	27.751196172248804	116	209	2.0	418.0	409.708	10.217	0	0	True	11	22	11	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-07/run-01/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-07/run-01/events_stim.tsv	209	33	33	30.99272250254931	175	171	True	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-07/run-01/confounds_standard.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-07/run-01/confounds_standard.json	standard	False	5	fd05	0.5	True	2	58	0	0	OK	READY	OK
sub-07	2	run-02	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-07/func/sub-07_task-heatpainwithregulationandratings_run-02_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-07/func/sub-07_task-heatpainwithregulationandratings_run-02_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-07/func/sub-07_task-heatpainwithregulationandratings_run-02_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-07/func/sub-07_task-heatpainwithregulationandratings_run-02_desc-confounds_timeseries.tsv	KEEP	False	OK	OK	OK	0.165801154865017	0.903850690685247	2.8846153846153846	13.875598086124402	145	209	2.0	418.0	409.758	10.216999999999985	0	0	True	11	22	11	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-07/run-02/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-07/run-02/events_stim.tsv	209	37	37	39.96069079674659	171	167	True	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-07/run-02/confounds_standard.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-07/run-02/confounds_standard.json	standard	False	5	fd05	0.5	True	6	29	0	0	OK	READY	OK
sub-07	3	run-03	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-07/func/sub-07_task-heatpainwithregulationandratings_run-03_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-07/func/sub-07_task-heatpainwithregulationandratings_run-03_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-07/func/sub-07_task-heatpainwithregulationandratings_run-03_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-07/func/sub-07_task-heatpainwithregulationandratings_run-03_desc-confounds_timeseries.tsv	KEEP_WITH_WARNING	False	WARN_FD_MEAN,WARN_FD_GT_0.5	WARN_OUTLIER_BURDEN	OK	0.2047780051614206	1.5297198489115784	8.947368421052632	21.46596858638744	116	191	2.0	382.0	375.4690000000001	10.216000000000008	0	0	True	10	20	10	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-07/run-03/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-07/run-03/events_stim.tsv	191	48	48	53.561187709942104	142	138	True	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-07/run-03/confounds_standard.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-07/run-03/confounds_standard.json	standard	False	5	fd05	0.5	True	17	41	0	0	OK	READY	OK
sub-07	4	run-04	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-07/func/sub-07_task-heatpainwithregulationandratings_run-04_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-07/func/sub-07_task-heatpainwithregulationandratings_run-04_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-07/func/sub-07_task-heatpainwithregulationandratings_run-04_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-07/func/sub-07_task-heatpainwithregulationandratings_run-04_desc-confounds_timeseries.tsv	KEEP	False	OK	OK	OK	0.1522933958148608	1.1674129197735923	4.326923076923077	7.177033492822966	159	209	2.0	418.0	409.7570000000001	10.215999999999894	0	0	True	11	22	11	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-07/run-04/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-07/run-04/events_stim.tsv	209	40	40	50.61242321514763	168	164	True	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-07/run-04/confounds_standard.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-07/run-04/confounds_standard.json	standard	False	5	fd05	0.5	True	9	15	0	0	OK	READY	OK
sub-07	5	run-05	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-07/func/sub-07_task-heatpainwithregulationandratings_run-05_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-07/func/sub-07_task-heatpainwithregulationandratings_run-05_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-07/func/sub-07_task-heatpainwithregulationandratings_run-05_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-07/func/sub-07_task-heatpainwithregulationandratings_run-05_desc-confounds_timeseries.tsv	KEEP_FOR_MAIN_BUT_SENSITIVITY_EXCLUDE_CANDIDATE	True	WARN_FD_MEAN,BAD_FD_GT_0.5,WARN_FD_MAX	WARN_OUTLIER_BURDEN	OK	0.2602858360099915	2.048680958161215	14.423076923076922	23.444976076555022	125	209	2.0	418.0	409.758	10.217000000000098	0	0	True	11	22	11	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-07/run-05/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-07/run-05/events_stim.tsv	209	61	61	189.65245445425091	147	143	True	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-07/run-05/confounds_standard.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-07/run-05/confounds_standard.json	standard	False	5	fd05	0.5	True	30	49	0	0	OK	READY	OK
sub-07	6	run-06	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-07/func/sub-07_task-heatpainwithregulationandratings_run-06_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-07/func/sub-07_task-heatpainwithregulationandratings_run-06_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-07/func/sub-07_task-heatpainwithregulationandratings_run-06_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-07/func/sub-07_task-heatpainwithregulationandratings_run-06_desc-confounds_timeseries.tsv	KEEP_FOR_MAIN_BUT_SENSITIVITY_EXCLUDE_CANDIDATE	True	WARN_FD_MEAN,BAD_FD_GT_0.5,WARN_FD_MAX	WARN_OUTLIER_BURDEN	OK	0.2828809814420906	2.252364258230067	14.423076923076922	32.53588516746412	106	209	2.0	418.0	410.7040000000002	10.215999999999894	0	0	True	11	22	11	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-07/run-06/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-07/run-06/events_stim.tsv	209	61	61	72.62567779185564	147	143	True	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-07/run-06/confounds_standard.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-07/run-06/confounds_standard.json	standard	False	5	fd05	0.5	True	30	68	0	0	OK	READY	OK
sub-07	7	run-07	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-07/func/sub-07_task-heatpainwithregulationandratings_run-07_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-07/func/sub-07_task-heatpainwithregulationandratings_run-07_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-07/func/sub-07_task-heatpainwithregulationandratings_run-07_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-07/func/sub-07_task-heatpainwithregulationandratings_run-07_desc-confounds_timeseries.tsv	KEEP_WITH_WARNING	False	WARN_FD_MEAN,WARN_FD_GT_0.5	OK	OK	0.2130936118112001	1.7803398076976429	8.421052631578947	13.612565445026178	131	191	2.0	382.0	374.5050000000001	10.217000000000098	0	0	True	10	20	10	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-07/run-07/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-07/run-07/events_stim.tsv	191	47	47	48.91559299170161	143	139	True	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-07/run-07/confounds_standard.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-07/run-07/confounds_standard.json	standard	False	5	fd05	0.5	True	16	26	0	0	OK	READY	OK
sub-07	8	run-08	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-07/func/sub-07_task-heatpainwithregulationandratings_run-08_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-07/func/sub-07_task-heatpainwithregulationandratings_run-08_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-07/func/sub-07_task-heatpainwithregulationandratings_run-08_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-07/func/sub-07_task-heatpainwithregulationandratings_run-08_desc-confounds_timeseries.tsv	KEEP_WITH_WARNING	False	WARN_FD_MEAN,WARN_FD_GT_0.5	WARN_OUTLIER_BURDEN	OK	0.2160744452206097	1.820756802217233	7.6923076923076925	26.31578947368421	119	209	2.0	418.0	409.72400000000016	10.215999999999894	0	0	True	11	22	11	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-07/run-08/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-07/run-08/events_stim.tsv	209	47	47	49.646399746847365	161	157	True	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-07/run-08/confounds_standard.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-07/run-08/confounds_standard.json	standard	False	5	fd05	0.5	True	16	55	0	0	OK	READY	OK
sub-07	9	run-09	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-07/func/sub-07_task-heatpainwithregulationandratings_run-09_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-07/func/sub-07_task-heatpainwithregulationandratings_run-09_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-07/func/sub-07_task-heatpainwithregulationandratings_run-09_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-07/func/sub-07_task-heatpainwithregulationandratings_run-09_desc-confounds_timeseries.tsv	KEEP_WITH_WARNING	False	WARN_FD_MEAN,WARN_FD_GT_0.5,WARN_FD_MAX	OK	OK	0.2084950138346495	2.521222326753991	8.173076923076923	18.66028708133972	135	209	2.0	418.0	408.7440000000002	10.217000000000098	0	0	True	11	22	11	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-07/run-09/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-07/run-09/events_stim.tsv	209	48	48	85.95603824889197	160	156	True	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-07/run-09/confounds_standard.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-07/run-09/confounds_standard.json	standard	False	5	fd05	0.5	True	17	39	0	0	OK	READY	OK
sub-08	1	run-01	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-08/func/sub-08_task-heatpainwithregulationandratings_run-01_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-08/func/sub-08_task-heatpainwithregulationandratings_run-01_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-08/func/sub-08_task-heatpainwithregulationandratings_run-01_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-08/func/sub-08_task-heatpainwithregulationandratings_run-01_desc-confounds_timeseries.tsv	KEEP	False	OK	OK	OK	0.0760419356121779	0.2584709045954088	0.0	13.875598086124402	145	209	2.0	418.0	408.758	10.216	0	0	True	11	22	11	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-08/run-01/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-08/run-01/events_stim.tsv	209	31	31	41.62938934221053	177	173	True	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-08/run-01/confounds_standard.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-08/run-01/confounds_standard.json	standard	False	5	fd05	0.5	True	0	29	0	0	OK	READY	OK
sub-08	2	run-02	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-08/func/sub-08_task-heatpainwithregulationandratings_run-02_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-08/func/sub-08_task-heatpainwithregulationandratings_run-02_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-08/func/sub-08_task-heatpainwithregulationandratings_run-02_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-08/func/sub-08_task-heatpainwithregulationandratings_run-02_desc-confounds_timeseries.tsv	KEEP	False	OK	OK	OK	0.0763401149208142	0.3184428933604715	0.0	1.9138755980861244	170	209	2.0	418.0	408.692	10.216000000000008	0	0	True	11	22	11	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-08/run-02/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-08/run-02/events_stim.tsv	209	31	31	29.82294321263782	177	173	True	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-08/run-02/confounds_standard.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-08/run-02/confounds_standard.json	standard	False	5	fd05	0.5	True	0	4	0	0	OK	READY	OK
sub-08	3	run-03	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-08/func/sub-08_task-heatpainwithregulationandratings_run-03_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-08/func/sub-08_task-heatpainwithregulationandratings_run-03_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-08/func/sub-08_task-heatpainwithregulationandratings_run-03_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-08/func/sub-08_task-heatpainwithregulationandratings_run-03_desc-confounds_timeseries.tsv	KEEP_WITH_WARNING	False	OK	WARN_OUTLIER_BURDEN	OK	0.0744717681327321	0.2082807294930176	0.0	26.701570680628272	106	191	2.0	382.0	372.493	10.216000000000008	0	0	True	10	20	10	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-08/run-03/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-08/run-03/events_stim.tsv	191	31	31	24.90198376683656	159	155	True	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-08/run-03/confounds_standard.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-08/run-03/confounds_standard.json	standard	False	5	fd05	0.5	True	0	51	0	0	OK	READY	OK
sub-08	4	run-04	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-08/func/sub-08_task-heatpainwithregulationandratings_run-04_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-08/func/sub-08_task-heatpainwithregulationandratings_run-04_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-08/func/sub-08_task-heatpainwithregulationandratings_run-04_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-08/func/sub-08_task-heatpainwithregulationandratings_run-04_desc-confounds_timeseries.tsv	KEEP	False	OK	OK	OK	0.0812391203422469	0.294392297011228	0.0	0.9569377990430622	172	209	2.0	418.0	410.78600000000006	10.215999999999894	0	0	True	11	22	11	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-08/run-04/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-08/run-04/events_stim.tsv	209	31	31	42.4133294833855	177	173	True	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-08/run-04/confounds_standard.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-08/run-04/confounds_standard.json	standard	False	5	fd05	0.5	True	0	2	0	0	OK	READY	OK
sub-08	5	run-05	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-08/func/sub-08_task-heatpainwithregulationandratings_run-05_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-08/func/sub-08_task-heatpainwithregulationandratings_run-05_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-08/func/sub-08_task-heatpainwithregulationandratings_run-05_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-08/func/sub-08_task-heatpainwithregulationandratings_run-05_desc-confounds_timeseries.tsv	KEEP	False	OK	OK	OK	0.0991907340790464	0.4477230018452066	0.0	2.8708133971291865	168	209	2.0	418.0	408.725	10.215999999999894	0	0	True	11	22	11	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-08/run-05/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-08/run-05/events_stim.tsv	209	31	31	71.05915316112718	177	173	True	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-08/run-05/confounds_standard.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-08/run-05/confounds_standard.json	standard	False	5	fd05	0.5	True	0	6	0	0	OK	READY	OK
sub-08	6	run-06	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-08/func/sub-08_task-heatpainwithregulationandratings_run-06_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-08/func/sub-08_task-heatpainwithregulationandratings_run-06_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-08/func/sub-08_task-heatpainwithregulationandratings_run-06_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-08/func/sub-08_task-heatpainwithregulationandratings_run-06_desc-confounds_timeseries.tsv	KEEP_FOR_MAIN_BUT_SENSITIVITY_EXCLUDE_CANDIDATE	True	OK	HIGH_OUTLIER_BURDEN,WARN_LOW_ESTIMATED_DOF	OK	0.096648478225038	0.2965461255455248	0.0	45.93301435406698	78	209	2.0	418.0	408.741	10.215000000000146	0	0	True	11	22	11	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-08/run-06/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-08/run-06/events_stim.tsv	209	31	31	67.03993909002565	177	173	True	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-08/run-06/confounds_standard.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-08/run-06/confounds_standard.json	standard	False	5	fd05	0.5	True	0	96	0	0	OK	READY	OK
sub-08	7	run-07	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-08/func/sub-08_task-heatpainwithregulationandratings_run-07_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-08/func/sub-08_task-heatpainwithregulationandratings_run-07_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-08/func/sub-08_task-heatpainwithregulationandratings_run-07_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-08/func/sub-08_task-heatpainwithregulationandratings_run-07_desc-confounds_timeseries.tsv	KEEP	False	OK	OK	OK	0.0859917302183162	0.2825916059638765	0.0	2.6178010471204187	152	191	2.0	382.0	372.52599999999984	10.215999999999894	0	0	True	10	20	10	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-08/run-07/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-08/run-07/events_stim.tsv	191	31	31	25.368033565613253	159	155	True	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-08/run-07/confounds_standard.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-08/run-07/confounds_standard.json	standard	False	5	fd05	0.5	True	0	5	0	0	OK	READY	OK
